PLIEGO_NOMBRE,DEPARTAMENTO_EJECUTORA,SECTOR,DISTRITO_EJECUTORA,MONTO_RECAUDADO,PROVINCIA_EJECUTORA_NOMBRE,ANO_DOC,ESPECIFICA_NOMBRE,SUBGENERICA_DET_NOMBRE,PROVINCIA_EJECUTORA,NIVEL_GOBIERNO_NOMBRE,MES_DOC,NIVEL_GOBIERNO,DEPARTAMENTO_EJECUTORA_NOMBRE,SEC_EJEC,RUBRO_NOMBRE,SUBGENERICA_DET,RUBRO,GENERICA,TIPO_RECURSO_NOMBRE,EJECUTORA_NOMBRE,SUBGENERICA,MONTO_PIA,FUENTE_FINANCIAMIENTO_NOMBRE,ESPECIFICA_DET_NOMBRE,TIPO_RECURSO,SECTOR_NOMBRE,SUBGENERICA_NOMBRE,EJECUTORA,PLIEGO,FUENTE_FINANCIAMIENTO,DISTRITO_EJECUTORA_NOMBRE,MONTO_PIM,ESPECIFICA,GENERICA_NOMBRE,ESPECIFICA_DET
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,2128.21,HUAYLAS,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,12,GOBIERNOS REGIONALES,7,R,ANCASH,731,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUAYLAS,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE EDUCACION,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,302,441,2,CARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,605,HUAYLAS,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,12,GOBIERNOS REGIONALES,7,R,ANCASH,731,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUAYLAS,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,CONSTANCIAS Y CERTIFICADOS,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,302,441,2,CARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,4
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,33256,HUAYLAS,2022,DE OTRAS UNIDADES DE GOBIERNO,DE OTRAS UNIDADES DE GOBIERNO,12,GOBIERNOS REGIONALES,7,R,ANCASH,731,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",3,18,4,SUB CUENTA - PARTICIPACIONES FED,REGION ANCASH-EDUCACION HUAYLAS,1,0,RECURSOS DETERMINADOS,DE FONDOS PUBLICOS,19,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,302,441,5,CARAZ,0,1,DONACIONES Y TRANSFERENCIAS,5
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,101.50,HUAYLAS,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,12,GOBIERNOS REGIONALES,9,R,ANCASH,731,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUAYLAS,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,CONSTANCIAS Y CERTIFICADOS,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,302,441,2,CARAZ,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,4
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,344.48,HUAYLAS,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,12,GOBIERNOS REGIONALES,7,R,ANCASH,731,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUAYLAS,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,302,441,2,CARAZ,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUAYLAS,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,12,GOBIERNOS REGIONALES,3,R,ANCASH,731,DONACIONES Y TRANSFERENCIAS,1,13,9,NORMAL,REGION ANCASH-EDUCACION HUAYLAS,1,0,DONACIONES Y TRANSFERENCIAS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,302,441,4,CARAZ,5539,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,11,GOBIERNOS REGIONALES,2,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,9,NORMAL,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,303,441,2,HUARMEY,5886,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,41045,HUARMEY,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,11,GOBIERNOS REGIONALES,3,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,SUB CUENTA - PARTICIPACIONES FED,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,19,GOBIERNOS REGIONALES,SALDOS DE BALANCE,303,441,5,HUARMEY,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,122,HUARMEY,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,11,GOBIERNOS REGIONALES,3,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE EDUCACION,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,133.32,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,6,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,2,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,71.18,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,8,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,2,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,11,GOBIERNOS REGIONALES,12,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,SUB CUENTA - PARTICIPACIONES FED,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,19,GOBIERNOS REGIONALES,SALDOS DE BALANCE,303,441,5,HUARMEY,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,10.80,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,11,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,5,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,5.61,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,12,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,5,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,11,GOBIERNOS REGIONALES,1,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,CANON,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,303,441,5,HUARMEY,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,10.34,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,6,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,5,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,655.70,HUARMEY,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,11,GOBIERNOS REGIONALES,6,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE EDUCACION,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,111.70,HUARMEY,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,11,GOBIERNOS REGIONALES,7,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE EDUCACION,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,6.66,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,3,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,5,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,1536.09,HUARMEY,2022,SERVICIOS EDUCATIVOS,"SERVICIOS DE EDUCACION, RECREACION Y CULTURA",11,GOBIERNOS REGIONALES,11,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS SERVICIOS DE EDUCACION,7,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,4.31,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,8,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,5,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,SERVICIOS EDUCATIVOS,"SERVICIOS DE EDUCACION, RECREACION Y CULTURA",11,GOBIERNOS REGIONALES,2,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,3,0,RECURSOS DIRECTAMENTE RECAUDADOS,PENSION DE ENSEÑANZA,7,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,3
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,533.90,HUARMEY,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,11,GOBIERNOS REGIONALES,12,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE EDUCACION,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,10,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,2,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,11,GOBIERNOS REGIONALES,2,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,9,CANON,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,SALDOS DE BALANCE,0,GOBIERNOS REGIONALES,SALDOS DE BALANCE,303,441,5,HUARMEY,41045,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,231.70,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,11,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,2,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,131.43,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,12,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,2,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,148.40,HUARMEY,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,11,GOBIERNOS REGIONALES,10,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE EDUCACION,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,SERVICIOS EDUCATIVOS,"SERVICIOS DE EDUCACION, RECREACION Y CULTURA",11,GOBIERNOS REGIONALES,1,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,NORMAL,REGION ANCASH-EDUCACION HUARMEY,3,406,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS SERVICIOS DE EDUCACION,0,GOBIERNOS REGIONALES,VENTA DE SERVICIOS,303,441,2,HUARMEY,406,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,238,HUARMEY,2022,DERECHOS ADMINISTRATIVOS DE EDUCACION,DERECHOS ADMINISTRATIVOS DE  EDUCACION,11,GOBIERNOS REGIONALES,9,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,3,09,3,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,2,0,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS DERECHOS ADMINISTRATIVOS DE EDUCACION,7,GOBIERNOS REGIONALES,DERECHOS Y TASAS ADMINISTRATIVOS,303,441,2,HUARMEY,0,1,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,99
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,161,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,3,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,2,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,4.15,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,7,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,5,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,10233,HUARMEY,2022,DE OTRAS UNIDADES DE GOBIERNO,DE OTRAS UNIDADES DE GOBIERNO,11,GOBIERNOS REGIONALES,7,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",3,18,4,SUB CUENTA - PARTICIPACIONES FED,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,DE FONDOS PUBLICOS,19,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,303,441,5,HUARMEY,0,1,DONACIONES Y TRANSFERENCIAS,5
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,11,GOBIERNOS REGIONALES,12,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,9,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,SALDOS DE BALANCE,7,GOBIERNOS REGIONALES,SALDOS DE BALANCE,303,441,2,HUARMEY,0,1,SALDOS DE BALANCE,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,5.45,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,9,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",1,18,5,SUB CUENTA - SALDOS ANTIGUOS (RRDD),REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,Y,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,5,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,59.71,HUARMEY,2022,INTERESES,RENTAS DE LA PROPIEDAD FINANCIERA,11,GOBIERNOS REGIONALES,7,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,5,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,7,GOBIERNOS REGIONALES,RENTAS DE LA PROPIEDAD,303,441,2,HUARMEY,0,1,OTROS INGRESOS,1
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,DE OTRAS UNIDADES DE GOBIERNO,DE OTRAS UNIDADES DE GOBIERNO,11,GOBIERNOS REGIONALES,12,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",3,18,4,SUB CUENTA - PARTICIPACIONES FED,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,DE FONDOS PUBLICOS,19,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,303,441,5,HUARMEY,0,1,DONACIONES Y TRANSFERENCIAS,5
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,0,HUARMEY,2022,DE OTRAS UNIDADES DE GOBIERNO,DE OTRAS UNIDADES DE GOBIERNO,11,GOBIERNOS REGIONALES,7,R,ANCASH,732,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",3,18,4,CANON,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DETERMINADOS,DE FONDOS PUBLICOS,0,GOBIERNOS REGIONALES,DONACIONES Y TRANSFERENCIAS CORRIENTES,303,441,5,HUARMEY,10233,1,DONACIONES Y TRANSFERENCIAS,5
GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,02,99,01,19095.56,HUARMEY,2022,SALDOS DE BALANCE,SALDOS DE BALANCE,11,GOBIERNOS REGIONALES,3,R,ANCASH,732,RECURSOS DIRECTAMENTE RECAUDADOS,1,09,9,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,REGION ANCASH-EDUCACION HUARMEY,1,0,RECURSOS DIRECTAMENTE RECAUDADOS,SALDOS DE BALANCE,7,GOBIERNOS REGIONALES,SALDOS DE BALANCE,303,441,2,HUARMEY,0,1,SALDOS DE BALANCE,1
