ANO_DOC,SECTOR,PROVINCIA_EJECUTORA_NOMBRE,MONTO_RECAUDADO,FUENTE_FINANCIAMIENTO_NOMBRE,GENERICA_NOMBRE,SUBGENERICA_NOMBRE,SUBGENERICA_DET,MONTO_PIM,PROVINCIA_EJECUTORA,SECTOR_NOMBRE,NIVEL_GOBIERNO_NOMBRE,SEC_EJEC,DEPARTAMENTO_EJECUTORA,ESPECIFICA_DET,GENERICA,MES_DOC,RUBRO_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,TIPO_RECURSO,ESPECIFICA,MONTO_PIA,DISTRITO_EJECUTORA_NOMBRE,PLIEGO,EJECUTORA_NOMBRE,EJECUTORA,ESPECIFICA_DET_NOMBRE,ESPECIFICA_NOMBRE,TIPO_RECURSO_NOMBRE,FUENTE_FINANCIAMIENTO,SUBGENERICA_DET_NOMBRE,RUBRO,PLIEGO_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA,NIVEL_GOBIERNO
2025,99,HUARAZ,56958.3,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS,MULTAS Y SANCIONES NO TRIBUTARIAS,2,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,5,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,SANCIONES DE ADMINISTRACION GENERAL,SANCIONES ADMINISTRATIVAS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SANCIONES,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,01,R
2025,99,HUARAZ,35000,DONACIONES Y TRANSFERENCIAS,DONACIONES Y TRANSFERENCIAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,3,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,4,10,DONACIONES Y TRANSFERENCIAS,ANCASH,18,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,DEL GOBIERNO NACIONAL,DE OTRAS UNIDADES DE GOBIERNO,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,4,DE OTRAS UNIDADES DE GOBIERNO,13,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,14285,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,2,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,EXAMENES DE LABORATORIO,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,1611,RECURSOS DIRECTAMENTE RECAUDADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,5,8,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,RENTAS DE LA PROPIEDAD FINANCIERA,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,140000,DONACIONES Y TRANSFERENCIAS,DONACIONES Y TRANSFERENCIAS,DONACIONES Y TRANSFERENCIAS CORRIENTES,3,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,4,12,DONACIONES Y TRANSFERENCIAS,ANCASH,18,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,DEL GOBIERNO NACIONAL,DE OTRAS UNIDADES DE GOBIERNO,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,4,DE OTRAS UNIDADES DE GOBIERNO,13,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,3275,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,26000,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,2,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,26000,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,ATENCION DENTAL,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,5944,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,4,3,6,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,2,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,5876.4,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,6,3,12,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,CARNETS Y/O TARJETAS DE ATENCION,DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,01,R
2025,99,HUARAZ,593,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,5,3,9,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,CIRUGIA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,2926,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,3,8,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,3,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,FISIOTERAPIA,OTROS SERVICIOS DE SALUD,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,54357,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,2,3,11,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,MEDICINAS,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,661,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,5,3,2,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,CIRUGIA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,919,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,3,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,2,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,ELECTROCARDIOGRAMA,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,180.16,RECURSOS DETERMINADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,5,9,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ANCASH,P,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,SUB CUENTA - REGALIAS MINERAS,5,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,670.93,RECURSOS DETERMINADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,5,1,FONDO DE COMPENSACION REGIONAL - FONCOR,ANCASH,27,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,SUB CUENTA - FONCOR - LEY 31069,5,RENTAS DE LA PROPIEDAD FINANCIERA,15,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,18587,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,3,2,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,2,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,EXAMENES DE LABORATORIO,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,445,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,3,3,7,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,2,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,ELECTROCARDIOGRAMA,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,1066,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,7,3,7,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,SERVICIO DE TOPICO,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,4132,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,34006,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,3,34006,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,FISIOTERAPIA,OTROS SERVICIOS DE SALUD,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,56707.97,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,1200000,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,2,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,1200000,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,MEDICINAS,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,5795,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,80000,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,4,3,1,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,80000,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,SERVICIO DE EMERGENCIA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,1588,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,4,3,9,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,CERTIFICADOS,DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,01,R
2025,99,HUARAZ,0,RECURSOS DIRECTAMENTE RECAUDADOS,SALDOS DE BALANCE,SALDOS DE BALANCE,1,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,9,6,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,SALDOS DE BALANCE,SALDOS DE BALANCE,NORMAL,2,SALDOS DE BALANCE,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,21,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,DERECHOS Y TASAS ADMINISTRATIVOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,3,3,9,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,"EXAMENES MEDICOS, PSICOSOMATICOS Y DOSAJE ETILICO",DERECHOS ADMINISTRATIVOS DE SALUD,NORMAL,2,DERECHOS ADMINISTRATIVOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,2,01,R
2025,99,HUARAZ,11332.09,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,3,3,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,ATENCION MEDICA,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,01,R
2025,99,HUARAZ,-892.58,RECURSOS DETERMINADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,5,10,FONDO DE COMPENSACION REGIONAL - FONCOR,ANCASH,27,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,SUB CUENTA - FONCOR - LEY 31069,5,RENTAS DE LA PROPIEDAD FINANCIERA,15,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,HUARAZ,134.01,RECURSOS DETERMINADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,01,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,741,02,1,5,4,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ANCASH,H,1,0,HUARAZ,441,REGION ANCASH-SALUD HUARAZ,402,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,SUB CUENTA - CANON MINERO,5,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,01,R
2025,99,MARISCAL LUZURIAGA,352,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,2,3,7,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,ATENCION DENTAL,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,5155.85,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,2,3,5,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,MEDICINAS,VENTA DE PRODUCTOS DE SALUD,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,03,R
2025,99,MARISCAL LUZURIAGA,2660,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,99,3,11,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,2,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,OTROS EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,48551.38,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE BIENES,6,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,2,3,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,MEDICINAS,VENTA DE PRODUCTOS DE SALUD,NORMAL,2,VENTA DE PRODUCTOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,03,R
2025,99,MARISCAL LUZURIAGA,38328,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,4,3,4,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,2,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,"DIAGNOSTICOS POR IMAGENES (RAYOS X, ECOGRAFIAS, TOMOGRAFIAS, OTROS)",EXAMENES DE LABORATORIO Y DE AYUDA AL DIAGNOSTICO,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,24685,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,6,3,12,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,HOSPITALIZACION,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,19796.5,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,1,3,8,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,ATENCION MEDICA,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,98266.45,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,99,3,7,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,3,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,OTROS SERVICIOS DE SALUD,OTROS SERVICIOS DE SALUD,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,61691.75,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,6,3,10,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,0,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,HOSPITALIZACION,SERVICIOS MEDICOS - ASISTENCIALES,NORMAL,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,573,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,3,3,7,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,EXAMEN PSICOLOGICO Y/O SIQUIATRICA,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,0.55,RECURSOS DETERMINADOS,OTROS INGRESOS,RENTAS DE LA PROPIEDAD,1,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,1,5,7,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",ANCASH,H,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,INTERESES,SUB CUENTA - CANON MINERO,5,RENTAS DE LA PROPIEDAD FINANCIERA,18,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,1,03,R
2025,99,MARISCAL LUZURIAGA,2991,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,4,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,5,3,11,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,1,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,CIRUGIA,SERVICIOS MEDICOS - ASISTENCIALES,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,SERVICIOS DE SALUD,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
2025,99,MARISCAL LUZURIAGA,143,RECURSOS DIRECTAMENTE RECAUDADOS,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,VENTA DE SERVICIOS,9,0,13,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,742,02,18,3,5,RECURSOS DIRECTAMENTE RECAUDADOS,ANCASH,7,2,0,ELEAZAR GUZMAN BARRON,441,REGION ANCASH-SALUD ELEAZAR GUZMAN BARRON,403,SUMINISTRO DE ENERGIA,OTROS INGRESOS POR PRESTACION DE SERVICIOS,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,2,OTROS INGRESOS POR PRESTACION DE SERVICIOS,09,GOBIERNO REGIONAL DEL DEPARTAMENTO DE ANCASH,3,03,R
