EJECUTORA_NOMBRE,ANO_DOC,NIVEL_GOBIERNO_NOMBRE,EJECUTORA,PLIEGO,SUBGENERICA_NOMBRE,MES_DOC,PROVINCIA_EJECUTORA_NOMBRE,RUBRO_NOMBRE,DISTRITO_EJECUTORA,SECTOR_NOMBRE,FUENTE_FINANCIAMIENTO,SUBGENERICA_DET_NOMBRE,SUBGENERICA,DISTRITO_EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA,NIVEL_GOBIERNO,MONTO_PIM,DEPARTAMENTO_EJECUTORA_NOMBRE,SUBGENERICA_DET,ESPECIFICA_NOMBRE,ESPECIFICA,FUENTE_FINANCIAMIENTO_NOMBRE,PLIEGO_NOMBRE,PROVINCIA_EJECUTORA,ESPECIFICA_DET_NOMBRE,SECTOR,TIPO_RECURSO,GENERICA,RUBRO,TIPO_RECURSO_NOMBRE,MONTO_RECAUDADO,ESPECIFICA_DET,SEC_EJEC,GENERICA_NOMBRE,MONTO_PIA
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,HUAMANGA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,0,AYACUCHO,4,FONDO DE COMPENSACION REGIONAL,7,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,FONDO DE COMPENSACION REGIONAL,99,27,4,15,SUB CUENTA - FONCOR - LEY 31069,17190559.75,1,770,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,L,5,18,SUB CUENTA - CANON FORESTAL,2.55,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,AYACUCHO,05,R,0,AYACUCHO,7,DERECHOS ADMINISTRATIVOS DE MINERIA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,EVALUACIÓN,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,7,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,SALDOS DE BALANCE,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,H,9,18,SUB CUENTA - CANON MINERO,103761.5,1,770,SALDOS DE BALANCE,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,HUAMANGA,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,DE OTRAS UNIDADES DE GOBIERNO,1,AYACUCHO,05,R,0,AYACUCHO,3,DE OTRAS UNIDADES DE GOBIERNO,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,DEL GOBIERNO NACIONAL,99,18,4,13,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,1279587,1,770,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,VENTA DE SERVICIOS,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS INGRESOS POR PRESTACION DE SERVICIOS,3,AYACUCHO,05,R,0,AYACUCHO,9,OTROS INGRESOS POR PRESTACION DE SERVICIOS,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SERVICIOS METEOROLOGICOS E HIDROMETEOROLOGICOS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,16,10,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,0,AYACUCHO,4,REGALIAS,2,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,REGALIAS FOCAM,99,R,4,18,SUB CUENTA - FOCAM,4813091.27,2,770,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,2,AYACUCHO,05,R,0,AYACUCHO,6,DERECHOS ADMINISTRATIVOS DE AGRICULTURA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,TARIFAS DE AGUA,99,0,3,09,NORMAL,23678.36,4,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,TASAS LABORALES,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,91,2,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,4,HUAMANGA,FONDO DE COMPENSACION REGIONAL - FONCOR,01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,27,5,15,SUB CUENTA - FONCOR - LEY 31069,85444.48,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,SALDOS DE BALANCE,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,0,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,R,9,18,SUB CUENTA - FOCAM,656.94,1,770,SALDOS DE BALANCE,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,0,AYACUCHO,4,REGALIAS,2,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,REGALIAS MINERAS,99,P,4,18,SUB CUENTA - REGALIAS MINERAS,1547425.72,1,770,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,4,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,TASAS LABORALES,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,66,2,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,AYACUCHO,05,R,0,AYACUCHO,7,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,5447,99,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,INGRESOS DIVERSOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,INGRESOS DIVERSOS,5,AYACUCHO,05,R,0,AYACUCHO,1,OTROS INGRESOS DIVERSOS,4,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,REPARACIONES CIVILES,99,0,5,09,NORMAL,2167,9,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,AYACUCHO,05,R,0,AYACUCHO,7,DERECHOS ADMINISTRATIVOS DE MINERIA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,EVALUACIÓN,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,7,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,MULTAS Y SANCIONES NO TRIBUTARIAS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,MULTAS Y SANCIONES NO TRIBUTARIAS,2,AYACUCHO,05,R,0,AYACUCHO,1,OTRAS MULTAS,6,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,MULTAS POR INFRACCIONES MINERAS,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,206908.96,9,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,AYACUCHO,05,R,0,AYACUCHO,7,DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,3,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS DERECHOS ADMINISTRATIVOS DE HIDROCARBUROS,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1628,99,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD REAL,1,AYACUCHO,05,R,0,AYACUCHO,2,DERECHOS E INGRESO POR CONCESIONES,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,DERECHOS DE VIGENCIA DE MINAS,99,0,5,09,NORMAL,10577.34,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,0,AYACUCHO,4,CANON Y SOBRECANON,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,CANON MINERO,99,H,4,18,SUB CUENTA - CANON MINERO,-657117,3,770,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,4,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,R,5,18,SUB CUENTA - FOCAM,13445.44,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,7,5,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,3379.47,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,AYACUCHO,05,R,0,AYACUCHO,7,DERECHOS ADMINISTRATIVOS DE ELECTRICIDAD,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS DERECHOS ADMINISTRATIVOS DE ELECTRICIDAD,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,1664.9,99,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,AYACUCHO,05,R,501216,AYACUCHO,7,DERECHOS ADMINISTRATIVOS DE MINERIA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS DERECHOS ADMINISTRATIVOS DE MINERIA,99,0,3,09,NORMAL,0,99,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,501216
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,SALDOS DE BALANCE,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,SALDOS DE BALANCE,1,AYACUCHO,05,R,900000,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,0,9,18,CANON,0,1,770,SALDOS DE BALANCE,900000
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,38933,AYACUCHO,1,INTERESES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,0,5,09,NORMAL,24.67,1,770,OTROS INGRESOS,38933
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DONACIONES Y TRANSFERENCIAS CORRIENTES,1,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,POR PARTICIPACIONES DE RECURSOS DETERMINADOS,1,AYACUCHO,05,R,0,AYACUCHO,4,CANON Y SOBRECANON,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,CANON GASIFERO,99,H,4,18,SUB CUENTA - CANON MINERO,0,4,770,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,SALDOS DE BALANCE,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,SALDOS DE BALANCE,1,AYACUCHO,05,R,1562983,AYACUCHO,1,SALDOS DE BALANCE,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SALDOS DE BALANCE,99,0,9,09,NORMAL,404637.96,1,770,SALDOS DE BALANCE,1562983
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,2,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,H,5,18,SUB CUENTA - CANON MINERO,3461.04,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DERECHOS Y TASAS ADMINISTRATIVOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,DERECHOS ADMINISTRATIVOS DE ENERGIA Y MINAS,2,AYACUCHO,05,R,0,AYACUCHO,7,DERECHOS ADMINISTRATIVOS DE MINERIA,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,EVALUACIÓN,99,0,3,09,NORMAL,0,7,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,RENTAS DE LA PROPIEDAD,4,HUAMANGA,"CANON Y SOBRECANON, REGALIAS, RENTA DE ADUANAS Y PARTICIPACIONES",01,GOBIERNOS REGIONALES,5,RENTAS DE LA PROPIEDAD FINANCIERA,1,AYACUCHO,05,R,0,AYACUCHO,1,INTERESES,1,RECURSOS DETERMINADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INTERESES POR DEPOSITOS DISTINTOS DE RECURSOS POR PRIVATIZACION Y CONCESIONES,99,P,5,18,SUB CUENTA - REGALIAS MINERAS,3997.51,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,DONACIONES DE CAPITAL,1,HUAMANGA,DONACIONES Y TRANSFERENCIAS,01,GOBIERNOS REGIONALES,4,DE OTRAS UNIDADES DE GOBIERNO,2,AYACUCHO,05,R,0,AYACUCHO,3,DE OTRAS UNIDADES DE GOBIERNO,1,DONACIONES Y TRANSFERENCIAS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,DEL GOBIERNO NACIONAL,99,18,4,13,SUBCUENTA - TRANSFERENCIAS FINANCIERAS,50160,1,770,DONACIONES Y TRANSFERENCIAS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,INGRESOS DIVERSOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,INGRESOS DIVERSOS,5,AYACUCHO,05,R,0,AYACUCHO,1,OTROS INGRESOS DIVERSOS,4,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,OTROS INGRESOS DIVERSOS,99,0,5,09,NORMAL,500,99,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,INGRESOS DIVERSOS,4,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,INGRESOS DIVERSOS,5,AYACUCHO,05,R,0,AYACUCHO,1,OTROS INGRESOS DIVERSOS,4,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INDEMNIZACIONES DE SEGUROS,99,0,5,09,NORMAL,0,1,770,OTROS INGRESOS,0
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,VENTA DE SERVICIOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS INGRESOS POR PRESTACION DE SERVICIOS,3,AYACUCHO,05,R,706267,AYACUCHO,9,OTROS INGRESOS POR PRESTACION DE SERVICIOS,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SERVICIOS A TERCEROS,99,0,3,09,NORMAL,770,9,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,706267
REGION AYACUCHO-SEDE CENTRAL,2026,GOBIERNOS REGIONALES,001,444,VENTA DE SERVICIOS,1,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS INGRESOS POR PRESTACION DE SERVICIOS,3,AYACUCHO,05,R,11188,AYACUCHO,9,OTROS INGRESOS POR PRESTACION DE SERVICIOS,2,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,SERVICIOS METEOROLOGICOS E HIDROMETEOROLOGICOS,99,0,3,09,NORMAL,0,10,770,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,11188
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,3,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INSPECCION Y CONTROL SANITARIO,99,7,3,09,SUB CUENTA - RECURSOS DIRECTAMENTE RECAUDADOS,0,10,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,VENTA DE BIENES,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,AYACUCHO,05,R,0,AYACUCHO,1,VENTA DE BIENES AGRICOLAS Y FORESTALES,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,PRODUCTOS FRUTICOLAS,99,0,3,09,NORMAL,0,1,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
REGION AYACUCHO-AGRICULTURA,2026,GOBIERNOS REGIONALES,100,444,DERECHOS Y TASAS ADMINISTRATIVOS,2,HUAMANGA,RECURSOS DIRECTAMENTE RECAUDADOS,01,GOBIERNOS REGIONALES,2,OTROS DERECHOS ADMINISTRATIVOS,2,AYACUCHO,05,R,0,AYACUCHO,10,OTROS DERECHOS ADMINISTRATIVOS,1,RECURSOS DIRECTAMENTE RECAUDADOS,GOBIERNO REGIONAL DEL DEPARTAMENTO DE AYACUCHO,01,INSPECCION Y CONTROL SANITARIO,99,0,3,09,NORMAL,0,10,771,VENTA DE BIENES Y SERVICIOS Y DERECHOS ADMINISTRATIVOS,0
